"vnum"	"name"	"locale_name"	"rank"	"type"	"battle_type"	"level"	"size"	"ai_flag"	"mount_capacity"	"setRaceFlag"	"setImmuneFlag"	"empire"	"folder"	"on_click"	"st"	"dx"	"ht"	"iq"	"damage_min"	"damage_max"	"max_hp"	"regen_cycle"	"regen_percent"	"gold_min"	"gold_max"	"exp"	"def"	"attack_speed"	"move_speed"	"aggressive_hp_pct"	"aggressive_sight"	"attack_range"	"drop_item"	"resurrection_vnum"	"enchant_curse"	"enchant_slow"	"enchant_poison"	"enchant_stun"	"enchant_critical"	"enchant_penetrate"	"enchant_fire"	"enchant_root"	"resist_sword"	"resist_twohand"	"resist_dagger"	"resist_bell"	"resist_fan"	"resist_bow"	"resist_fire"	"resist_elect"	"resist_magic"	"resist_wind"	"resist_poison"	"dam_multiply"	"summon"	"drain_sp"	"mob_color"	"polymorph_item"	"skill_level0"	"skill_vnum0"	"skill_level1"	"skill_vnum1"	"skill_level2"	"skill_vnum2"	"skill_level3"	"skill_vnum3"	"skill_level4"	"skill_vnum4"	"sp_berserk"	"sp_stoneskin"	"sp_godspeed"	"sp_deathblow"	"sp_revive"	"fraction"
"8005"	"???"	"Metin Czerni"	"5"	"2"	"3"	"25"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"63450"	"5"	"1"	"354"	"531"	"12"	"30"	"305"	"310"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8006"	"???"	"Metin Ciemności"	"5"	"2"	"3"	"30"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"36"	"0"	"0"	"0"	"80250"	"5"	"1"	"421"	"631"	"15"	"35"	"401"	"411"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8007"	"???"	"Metin Zazdrości"	"5"	"2"	"3"	"35"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"42"	"0"	"0"	"0"	"98700"	"5"	"1"	"427"	"641"	"18"	"41"	"501"	"507"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8008"	"???"	"Metin Duszy"	"5"	"2"	"3"	"40"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"48"	"0"	"0"	"0"	"119700"	"5"	"1"	"486"	"729"	"21"	"46"	"601"	"614"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8009"	"???"	"Metin Cienia"	"5"	"2"	"3"	"45"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"54"	"0"	"0"	"0"	"142350"	"5"	"1"	"545"	"818"	"24"	"52"	"1301"	"1310"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8010"	"???"	"Metin Twardości"	"5"	"2"	"3"	"50"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"60"	"0"	"0"	"0"	"167850"	"5"	"1"	"603"	"906"	"27"	"57"	"901"	"913"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8011"	"???"	"Metin Diabła"	"5"	"2"	"3"	"55"	"NONE"	"NOMOVE"	"0"	"ATT_TEMPLE"	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"66"	"0"	"0"	"0"	"195900"	"5"	"1"	"662"	"994"	"30"	"63"	"714"	"726"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8012"	"???"	"Metin Upadku"	"5"	"2"	"3"	"60"	"NONE"	"NOMOVE"	"0"	"ATT_TEMPLE"	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"72"	"0"	"0"	"0"	"226650"	"5"	"1"	"721"	"1082"	"33"	"68"	"2101"	"2109"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8013"	"???"	"Metin Śmierci"	"5"	"2"	"3"	"65"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"78"	"0"	"0"	"0"	"260250"	"5"	"1"	"780"	"1170"	"36"	"73"	"1101"	"1113"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8014"	"???"	"Metin Morderstwa"	"5"	"2"	"3"	"70"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"91"	"0"	"0"	"0"	"296550"	"5"	"1"	"839"	"1259"	"39"	"79"	"2201"	"2207"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8015"	"???"	"Metin Twardości"	"5"	"2"	"3"	"50"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"60"	"0"	"0"	"0"	"167850"	"5"	"1"	"603"	"906"	"27"	"57"	"901"	"913"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8016"	"???"	"Metin Diabła"	"5"	"2"	"3"	"55"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"66"	"0"	"0"	"0"	"195900"	"5"	"1"	"662"	"994"	"30"	"63"	"714"	"726"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8017"	"???"	"Metin Upadku"	"5"	"2"	"3"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"72"	"0"	"0"	"0"	"226650"	"5"	"1"	"721"	"1082"	"33"	"68"	"2101"	"2109"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8018"	"???"	"Metin Śmierci"	"5"	"2"	"3"	"65"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"78"	"0"	"0"	"0"	"260250"	"5"	"1"	"780"	"1170"	"36"	"73"	"1101"	"1113"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8019"	"???"	"Metin Morderstwa"	"5"	"2"	"3"	"70"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"91"	"0"	"0"	"0"	"296550"	"5"	"1"	"839"	"1259"	"39"	"79"	"2201"	"2207"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8020"	"???"	"Kamień Shinsoo"	"5"	"2"	"3"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"2965500"	"5"	"1"	"1082"	"1572"	"39"	"79"	"101"	"101"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8021"	"???"	"Kamień Jinno"	"5"	"2"	"3"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"2965500"	"5"	"1"	"1082"	"1572"	"39"	"79"	"101"	"101"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8022"	"???"	"Kamień Chunjo"	"5"	"2"	"3"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"2965500"	"5"	"1"	"1082"	"1572"	"39"	"79"	"101"	"101"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8023"	"???"	"Kamień Imperialny"	"5"	"2"	"3"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"2965500"	"5"	"1"	"1082"	"1572"	"39"	"79"	"101"	"101"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8024"	"???"	"Metin Pung-Ma"	"5"	"2"	"3"	"75"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"66"	"0"	"0"	"0"	"469000"	"5"	"1"	"956"	"1435"	"42"	"63"	"2301"	"2309"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8025"	"???"	"Metin Ma-An"	"5"	"2"	"3"	"80"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"72"	"0"	"0"	"0"	"584000"	"5"	"1"	"1015"	"1523"	"45"	"68"	"2308"	"2313"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8026"	"???"	"Metin Tu-Young"	"5"	"2"	"3"	"85"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"78"	"0"	"0"	"0"	"727000"	"5"	"1"	"1074"	"1611"	"48"	"73"	"2320"	"2326"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8027"	"???"	"Metin Jeon-Un"	"5"	"2"	"3"	"90"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"91"	"0"	"0"	"0"	"905000"	"5"	"1"	"1172"	"1709"	"51"	"79"	"2327"	"2333"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8028"	"???"	"Metin Szeptów"	"5"	"2"	"3"	"20"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"24"	"0"	"0"	"0"	"47400"	"5"	"1"	"287"	"430"	"8"	"25"	"133"	"137"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16754175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8031"	"????"	"Metin Góry"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8032"	"????"	"Metin Zemsty"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8033"	"????"	"Metin Samotności"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8034"	"????"	"Metin Pychy"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8035"	"???"	"Metin Zbawienia"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8036"	"?????"	"Metin Zdrady"	"5"	"2"	"0"	"80"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8037"	"?????"	"Metin Rozgoryczenia"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8038"	"??????"	"Metin Odwetu"	"5"	"2"	"0"	"85"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8039"	"??????"	"Metin Pychy"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8040"	"??????"	"Metin Zawiści"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"70"	"0"	"0"	"0"	"250000"	"5"	"2"	"980"	"1960"	"50"	"80"	"0"	"0"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8041"	"?????"	"Wielkanocny Metin"	"5"	"2"	"0"	"10"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23250"	"5"	"1"	"305"	"686"	"30"	"57"	"9611"	"9615"	"0"	"2000"	"150"	"50160"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"32"	"32"	"8"	"11"	"11"	"17"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8042"	"?????"	"Wielkanocny Metin"	"5"	"2"	"0"	"20"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"47400"	"5"	"1"	"574"	"1291"	"80"	"111"	"9621"	"9625"	"0"	"2000"	"150"	"50162"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"25"	"14"	"4"	"4"	"29"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8043"	"?????"	"Wielkanocny Metin"	"5"	"2"	"0"	"30"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"80250"	"5"	"1"	"843"	"1896"	"150"	"181"	"9631"	"9635"	"0"	"2000"	"150"	"50164"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"31"	"11"	"10"	"10"	"38"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8044"	"?????"	"Wielkanocny Metin"	"5"	"2"	"0"	"40"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"119700"	"5"	"1"	"972"	"2187"	"210"	"221"	"9641"	"9645"	"0"	"2000"	"150"	"50166"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"26"	"15"	"4"	"4"	"33"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8045"	"?????"	"Wielkanocny Metin"	"5"	"2"	"0"	"50"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167850"	"5"	"1"	"1207"	"2716"	"270"	"282"	"9651"	"9655"	"0"	"2000"	"150"	"50168"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"25"	"14"	"6"	"6"	"36"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8046"	"?????"	"Wielkanocny Metin"	"5"	"2"	"0"	"60"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"226650"	"5"	"1"	"1442"	"3245"	"330"	"363"	"9661"	"9665"	"0"	"2000"	"150"	"50170"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"24"	"8"	"5"	"5"	"33"	"0"	"0"	"0"	"0"	"100"	"0"	"0"	"0"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
