"vnum"	"name"	"locale_name"	"type"	"subtype"	"stack"	"weight"	"size"	"antiflag"	"flag"	"wearflag"	"immuneflag"	"gold"	"shop_buy_price"	"refined_vnum"	"refine_set"	"magic_pct"	"specular"	"socket_pct"	"addon_type"	"limittype0"	"limitvalue0"	"limittype1"	"limitvalue1"	"applytype0"	"applyvalue0"	"applytype1"	"applyvalue1"	"applytype2"	"applyvalue2"	"value0"	"value1"	"value2"	"value3"	"value4"	"value5"	"socket0"	"socket1"	"socket2"	"socket3"	"socket4"	"socket5"
"30077"	"żő±ÍŔÇ ľî±Ý´Ď+"	"Ząb Orka+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30078"	"ąĐ±łŔÔą®Ľ­+"	"Ezoteryczny Przewodnik+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30079"	"ľË Ľö ľř´Â şÎŔű+"	"Nieznany Talizman+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30080"	"ŔúÁÖŔÇ Ľ­+"	"Księga Klątw+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30081"	"Ŕü°ĄŔÇ ˛ż¸®+"	"Ogon Skorpiona+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30082"	"ąěŔÇ ˛ż¸®+"	"Ogon Węża+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30083"	"ľË Ľö ľř´Â ľŕ+"	"Nieznane Lekarstwo+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30084"	"ľË Ľö ľř´Â şÎŔű+"	"Nieznany Talizman+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30085"	"Çë°ŇÁ¶°˘+"	"Kawałek Płótna+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30086"	"»ç±ÍŔÇ ŔŻÇ°+"	"Pamiątka Po Demonie+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30087"	"»ç±ÍŔÇ ş¸Ľ®+"	"Klejnot Demona+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30088"	"ľóŔ˝Á¶°˘+"	"Kawałek Lodu+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30089"	"ĽłŔÎŔÇ ĹĐ+"	"Futro Yeti+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30090"	"ľóŔ˝±¸˝˝+"	"Matowy Lód+"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30091"	"ą«ŔÎŔÇ ÁőÇĄ"	"Symbol Wojownika"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30092"	"żŔ¶űÄÉŔÇ Ŕü¸®Ç°"	"Zdobycz Dzikusa"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"500"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30093"	"şąÁÖ¸Ó´Ď"	"Torba Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30094"	"şąÁÖ¸Ó´Ď"	"Torba Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30095"	"şąÁÖ¸Ó´Ď"	"Torba Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30096"	"şąÁÖ¸Ó´Ď"	"Torba Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30097"	"ľĆŔĚĹŰ¸ôşąÁÖ¸Ó´Ď"	"Sakwa Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30098"	"şąÁÖ¸Ó´Ď"	"Torba Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30099"	"şąÁÖ¸Ó´Ď"	"Torba Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30100"	"şąÁÖ¸Ó´Ď"	"Torba Szczęścia"	"23"	"0"	"200"	"0"	"1"	"33152"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30101"	"ľĆ¸®żµŔÇ °áČĄąÝÁö"	"Obrączka Ariyoung"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30102"	"´öąčŔÇ ±Ýµµł˘"	"Złoty Topór"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30103"	"żő±ÍŔÇ Č˛±Ýľî±Ý´Ď"	"Złoty Ząb Orka"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30104"	"»ç¸·ŔÇ °ĹąĚÁŮ"	"Sieć Pająka Pustynnego"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30105"	"Ĺĺ˝î´Â Ŕü°Ą˛ż¸®"	"Kolcz. Ogon Skorpiona"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30106"	"ŔŻ¶ű ľî¸Ó´Ď ľŕ"	"Lekarstwo na Yu-Rang"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30107"	"żő±ÍŔÇ ĽŰ°÷´Ď"	"Pazur Orka"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30108"	"µµŔÚ±âÂř»öżëŔŻľŕ"	"Emalia Ceramiczna"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30109"	"»ç¸·ŔÇ °ĹąĚÁŮ"	"Sieć Pająka Pustynnego"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30110"	"ČÄľČĽŇŔÇ ĆíÁö"	"List Od Huahn-So"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30111"	"Ĺĺ˝î´Â Ŕü°Ą˛ż¸®"	"Skąpy Ogon Skorpiona"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30112"	"Ŕĺľî"	"Węgorz"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30113"	"ąĐ±ł °ćŔü"	"Tajemny Regulamin"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30114"	"±«Áú±Ő"	"Plaga"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30115"	"±«Áú Äˇ·áÁ¦"	"Lek Na Plagę"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30116"	"°ł±¸¸®ŔÇ µŢ´Ů¸®"	"Żabie Udka"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30117"	"Çŕ»óŔÎŔÇ ĆíÁö"	"List"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30118"	"»ç±ÍŔÇ ş¸Ľ®ÇÔ"	"Szkatuła Klejnot. Demona"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30119"	"ąćżď"	"Dzwon"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30120"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30121"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30122"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30123"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30124"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30125"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30126"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30127"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30128"	"ÁöµµÁ¶°˘"	"Kawałek Mapy"	"5"	"0"	"200"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30129"	"Ŕü·ÉĽ­"	"Rozkaz Jeźdźcy"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30130"	"şóş´"	"Pusta Butelka"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30131"	"´ëŔĺŔĺŔĚŔÇ ĆíÁö"	"List Od Kowala"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30132"	"Ŕ»µÎÁöŔÇ ĂĄ"	"Księga Uriela"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30133"	"ŔâČ­»óŔÎŔÇ ˛É˝Ĺ"	"Kwieciste Buty"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30134"	"Ŕ»µÎÁöŔÇ ş¸µű¸®"	"Przesyłka Uriela"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30135"	"ľĆ¸®żµŔÇ ĆíÁö"	"List Od Ariyoung"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30136"	"Č˛±Ý°˘±Ă"	"Rozrzutnie Ozdobiony Łuk"	"5"	"0"	"200"	"0"	"2"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30137"	"żřĽţŔĚŔÇ ÇÇ"	"Krew Małpy"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30138"	"°íżîÁřČë"	"Pustynny Piasek"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30139"	"żő±ÍŔÇ ŔŰŔşľî±Ý´Ď"	"Kieł Orka"	"5"	"0"	"200"	"0"	"1"	"0"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30140"	"˝Ç"	"Nici"	"5"	"0"	"200"	"0"	"1"	"483712"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30141"	"°ˇ°řş¸Ľ®"	"Ozdobny Diament"	"5"	"0"	"200"	"0"	"1"	"483712"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30142"	"ĆíÁö"	"List"	"5"	"0"	"200"	"0"	"1"	"74112"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30143"	"ľŕĂĘ"	"Zioła Lecznicze"	"5"	"0"	"200"	"0"	"1"	"74112"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"30144"	"ČŁ¶űŔĚŔÇ°Ł"	"Wątroba Tygrysa"	"5"	"0"	"200"	"0"	"1"	"74112"	"4"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
